Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Proportion of municipalities covered by a provincial emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Arratia Nerbioi / Arratia-Nervión,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Bidasoa Beherea / Bajo Bidasoa,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Bilbo Handia / Gran Bilbao,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Debabarrena / Bajo Deba,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Debagoiena / Alto Deba,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Donostialdea,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Durangaldea / Duranguesado,,%,,100.0
2014,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Enkartazioak / Encartaciones,,%,,100.0
2020,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2021,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2016,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2024,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2023,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2011,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2019,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2015,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2022,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2013,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2018,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2012,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2010,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
2017,Proportion of municipalities covered by a provincial emergency plan,,Gernika-Bermeo,,%,,100.0
