Year,Series,Enfermedad no transmisible,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,196.1
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,217.3
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,186.7
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,221.5
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,208.2
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,213.2
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,234.1
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,260.1
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,272.5
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,264.3
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,274.2
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,257.5
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,261.8
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,259.9
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,276.1
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,258.1
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,277.8
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,282.5
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,282.5
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.4
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,274.1
2017,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,247.2
2018,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,242.8
2010,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,247.5
2022,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,254.3
2023,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,255.0
2015,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,229.2
2016,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,249.1
2013,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,245.4
2020,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,236.9
2011,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,242.4
2021,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,271.2
2014,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,231.4
2012,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,243.3
2019,Tasa de mortalidad por 100.000 habitantes,Enfermedades cardiovasculares,Hombre,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,238.3
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,267.5
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,276.7
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,275.1
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,273.5
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,282.5
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,272.0
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,284.0
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,281.7
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,281.6
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,277.6
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,283.9
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,272.4
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,282.4
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,,,,,Por 100.000 habitantes,,279.1
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,250.5
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,241.5
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,234.3
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,263.6
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,224.0
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,224.1
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,257.9
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,268.7
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,244.0
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,250.4
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,243.0
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,247.7
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,250.6
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,232.0
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,282.4
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,291.9
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,289.1
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,303.7
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,292.3
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,303.4
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,301.6
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,287.6
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,297.8
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,285.8
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,295.8
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,291.2
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,291.5
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Bizkaia,,,Por 100.000 habitantes,Bizkaia,293.8
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,279.0
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,263.6
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,257.9
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,254.3
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,274.2
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,268.4
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,264.4
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,260.3
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,274.9
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,260.5
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,274.4
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,266.1
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,269.9
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,280.0
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,195.2
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,209.7
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,199.0
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,193.8
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,213.6
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,216.6
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,220.5
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,215.3
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,218.4
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,228.0
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,215.4
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,215.0
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,210.6
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,,,,Por 100.000 habitantes,,213.7
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,187.7
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,177.2
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,160.0
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,177.8
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,208.5
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,206.4
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,220.4
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,168.7
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,191.8
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,161.7
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,202.8
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,174.2
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,178.0
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,178.9
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,222.7
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,222.4
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,225.3
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,231.8
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,224.1
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,218.5
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,220.2
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,234.5
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,226.5
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,229.8
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,209.0
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,205.2
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,245.7
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Bizkaia,,,Por 100.000 habitantes,Bizkaia,206.0
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,214.6
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,209.9
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,188.0
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,209.8
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,189.3
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,208.5
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,214.6
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,208.7
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,200.2
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,213.6
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,201.6
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,203.9
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,196.9
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Mujer,Gipuzkoa,,,Por 100.000 habitantes,Gipuzkoa,216.9
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,343.2
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,353.9
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,348.9
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,354.9
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,355.1
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,353.3
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,340.3
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,340.2
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,336.3
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,340.4
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,351.9
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,353.2
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,352.1
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,,,,Por 100.000 habitantes,,343.8
2022,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,280.8
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,342.1
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,319.7
2012,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,303.2
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,293.0
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,318.9
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,307.9
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,315.2
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,332.9
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,300.0
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,288.3
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,325.8
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,291.0
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Araba/Álava,,,Por 100.000 habitantes,Araba/Álava,271.8
2013,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,371.4
2021,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,359.0
2011,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,364.9
2015,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,377.0
2017,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,369.6
2010,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,371.3
2014,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,380.3
2023,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,347.0
2019,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,374.8
2016,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,378.1
2018,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,368.8
2020,Tasa de mortalidad por 100.000 habitantes,Cáncer,Hombre,Bizkaia,,,Por 100.000 habitantes,Bizkaia,364.7
